NOMBRE,NOM_MUN,ENTIDAD,Total UP agropecuaria activas,UP Agricolas,UP Argri Riego ( R ),P UP Riego,UP Riego Gravedad (RG),UP RG Canales revestidos,UP RG Canales de Tierra,UP RG Tuber�a De Compuerta,UP R Por Microaspersi�n,UP R Por Aspersi�n,UP R Por Aspersi�n Pivote Central,UP R Por Aspersi�n Avance Frontal,UP R Por Aspersi�n Ca��n,UP R Por Aspersores,UP R Sistema De Goteo,UP R Mediante Alg�n Otro Sistema
20 OAX,Santa María Ecatepec,  Santa María Ecatepec,930,928,53,100,58.49056604,0,12.90322581,90.32258065,11.32075472,13.20754717,0,0,0,100,15.09433962,3.773584906
20 OAX,Santa María Guelacé,  Santa María Guelacé,232,231,75,94.66666667,53.52112676,0,7.894736842,92.10526316,0,60.56338028,0,0,0,100,1.408450704,0
20 OAX,Santa María Guienagati,  Santa María Guienagati,458,452,14,100,71.42857143,20,60,50,14.28571429,28.57142857,25,25,25,100,21.42857143,0
20 OAX,Santa María Huatulco,  Santa María Huatulco,1212,1204,165,100,38.78787879,1.5625,21.875,76.5625,38.78787879,24.24242424,0,2.5,62.5,40,42.42424242,1.818181818
20 OAX,Santa María Huazolotitlán,  Santa María Huazolotitlán,1934,1873,568,82.92253521,42.25053079,1.005025126,18.59296482,87.93969849,10.1910828,5.520169851,11.53846154,0,34.61538462,57.69230769,48.19532909,1.910828025
20 OAX,Santa María Ipalapa,  Santa María Ipalapa,898,855,163,67.48466258,99.09090909,2.752293578,95.41284404,54.12844037,0.909090909,2.727272727,0,0,0,100,0.909090909,0
20 OAX,Santa María Ixcatlán,  Santa María Ixcatlán,128,127,3,100,66.66666667,0,100,0,0,0,0,0,0,0,0,33.33333333
20 OAX,Santa María Jacatepec,  Santa María Jacatepec,1707,1490,17,5.882352941,0,0,0,0,100,0,0,0,0,0,0,0
20 OAX,Santa María Jalapa del Marqués,  Santa María Jalapa Del Marqués,928,897,298,95.97315436,88.46153846,15.01976285,82.21343874,27.66798419,0,0.34965035,0,0,0,100,0.34965035,10.83916084
20 OAX,Santa María Jaltianguis,  Santa María Jaltianguis,124,123,5,100,40,0,100,0,0,20,0,0,0,100,40,20
20 OAX,Santa María Lachixío,  Santa María Lachixío,188,188,9,100,22.22222222,0,100,0,0,22.22222222,0,0,0,100,11.11111111,44.44444444
20 OAX,Santa María Mixtequilla,  Santa María Mixtequilla,594,585,230,74.7826087,98.8372093,24.70588235,84.70588235,17.64705882,0,0,0,0,0,0,2.906976744,0
20 OAX,Santa María Nativitas,  Santa María Nativitas,182,182,27,88.88888889,50,91.66666667,0,16.66666667,0,4.166666667,0,0,0,100,87.5,0
20 OAX,Santa María Nduayaco,  Santa María Nduayaco,171,169,4,25,0,0,0,0,0,0,0,0,0,0,100,0
20 OAX,Santa María Ozolotepec,  Santa María Ozolotepec,578,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20 OAX,Santa María Pápalo,  Santa María Pápalo,686,686,8,87.5,0,0,0,0,100,100,0,0,0,100,0,0
20 OAX,Santa María Peñoles,  Santa María Peñoles,1023,1022,43,100,95.34883721,2.43902439,87.80487805,17.07317073,0,2.325581395,0,0,0,100,2.325581395,2.325581395
20 OAX,Santa María Petapa,  Santa María Petapa,1004,979,39,100,10.25641026,0,25,75,0,5.128205128,0,50,50,0,2.564102564,87.17948718
20 OAX,Santa María Quiegolani,  Santa María Quiegolani,488,488,11,100,18.18181818,0,100,0,36.36363636,45.45454545,0,0,0,100,0,9.090909091
20 OAX,Santa María Sola,  Santa María Sola,238,237,38,100,76.31578947,6.896551724,48.27586207,51.72413793,5.263157895,15.78947368,0,0,16.66666667,83.33333333,18.42105263,0
20 OAX,Santa María Tataltepec,  Santa María Tataltepec,62,62,9,100,22.22222222,50,50,50,0,0,0,0,0,0,88.88888889,0
20 OAX,Santa María Tecomavaca,  Santa María Tecomavaca,406,404,300,74,96.84684685,26.04651163,60,42.79069767,0,0,0,0,0,0,0.900900901,3.603603604
20 OAX,Santa María Temaxcalapa,  Santa María Temaxcalapa,187,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20 OAX,Santa María Temaxcaltepec,  Santa María Temaxcaltepec,191,191,8,100,12.5,0,0,100,0,62.5,0,20,0,80,0,25
20 OAX,Santa María Teopoxco,  Santa María Teopoxco,1627,1627,3,66.66666667,50,0,100,0,0,50,0,0,0,100,0,0
20 OAX,Santa María Tepantlali,  Santa María Tepantlali,537,535,5,100,40,0,50,50,0,40,0,0,0,100,80,0
20 OAX,Santa María Texcatitlán,  Santa María Texcatitlán,167,167,135,99.25925926,96.26865672,72.86821705,27.90697674,7.751937984,0,1.492537313,0,0,0,100,1.492537313,8.208955224
20 OAX,Santa María Tlahuitoltepec,  Santa María Tlahuitoltepec,1272,1270,36,100,5.555555556,0,100,0,16.66666667,16.66666667,0,0,0,100,75,0
20 OAX,Santa María Tlalixtac,  Santa María Tlalixtac,377,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20 OAX,Santa María Tonameca,  Santa María Tonameca,2999,2962,179,98.88268156,36.72316384,3.076923077,60,44.61538462,18.07909605,20.9039548,2.702702703,0,59.45945946,45.94594595,53.10734463,3.95480226
20 OAX,Santa María Totolapilla,  Santa María Totolapilla,191,187,2,100,50,0,0,100,0,0,0,0,0,0,50,0
20 OAX,Santa María Xadani,  Santa María Xadani,435,406,56,100,94.64285714,13.20754717,73.58490566,32.0754717,0,0,0,0,0,0,0,5.357142857
20 OAX,Santa María Yalina,  Santa María Yalina,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20 OAX,Santa María Yavesía,  Santa María Yavesía,78,78,30,100,0,0,0,0,0,93.33333333,0,0,0,100,83.33333333,0
20 OAX,Santa María Yolotepec,  Santa María Yolotepec,128,127,21,100,66.66666667,0,100,0,0,0,0,0,0,0,38.0952381,0
20 OAX,Santa María Yosoyúa,  Santa María Yosoyúa,327,327,36,94.44444444,67.64705882,0,95.65217391,34.7826087,0,5.882352941,0,0,0,100,29.41176471,14.70588235
20 OAX,Santa María Yucuhiti,  Santa María Yucuhiti,1228,1223,257,100,16.73151751,0,100,0,1.945525292,80.93385214,0,0,5.769230769,95.67307692,4.6692607,0.778210117
20 OAX,Santa María Zacatepec,  Santa María Zacatepec,2009,1888,80,100,93.75,6.666666667,89.33333333,6.666666667,3.75,7.5,0,0,0,100,7.5,0
20 OAX,Santa María Zaniza,  Santa María Zaniza,269,269,18,100,100,0,100,5.555555556,0,0,0,0,0,0,0,0
20 OAX,Santa María Zoquitlán,  Santa María Zoquitlán,635,630,286,95.8041958,92.70072993,3.543307087,83.46456693,90.15748031,0,7.299270073,0,95,0,5,1.459854015,0
20 OAX,Santiago Amoltepec,  Santiago Amoltepec,841,841,4,100,50,0,100,0,0,50,0,0,0,100,50,0
20 OAX,Santiago Apoala,  Santiago Apoala,323,323,46,100,97.82608696,24.44444444,75.55555556,0,0,0,0,0,0,0,2.173913043,0
20 OAX,Santiago Apóstol,  Santiago Apóstol,492,489,122,100,83.60655738,0.980392157,50,50,0,3.278688525,0,0,0,100,16.39344262,6.557377049
20 OAX,Santiago Astata,  Santiago Astata,269,260,15,100,93.33333333,7.142857143,21.42857143,85.71428571,6.666666667,13.33333333,0,0,50,50,46.66666667,0
20 OAX,Santiago Atitlán,  Santiago Atitlán,376,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20 OAX,Santiago Ayuquililla,  Santiago Ayuquililla,330,324,16,100,18.75,0,100,0,0,0,0,0,0,0,37.5,6.25
20 OAX,Santiago Cacaloxtepec,  Santiago Cacaloxtepec,134,133,8,100,100,0,62.5,37.5,0,0,0,0,0,0,0,0
20 OAX,Santiago Camotlán,  Santiago Camotlán,677,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20 OAX,Santiago Comaltepec,  Santiago Comaltepec,168,167,1,100,0,0,0,0,0,0,0,0,0,0,100,0
20 OAX,Villa de Santiago Chazumba,  Villa De Santiago Chazumba,646,640,62,98.38709677,93.44262295,21.05263158,52.63157895,29.8245614,0,1.639344262,0,0,0,100,9.836065574,4.918032787
20 OAX,Santiago Choápam,  Santiago Choápam,564,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20 OAX,Santiago del Río,  Santiago Del Río,153,152,40,87.5,82.85714286,0,41.37931034,65.51724138,0,8.571428571,0,0,33.33333333,66.66666667,2.857142857,5.714285714
20 OAX,Santiago Huajolotitlán,  Santiago Huajolotitlán,716,714,186,97.84946237,58.24175824,6.603773585,88.67924528,76.41509434,1.098901099,2.197802198,50,0,25,25,71.97802198,1.098901099
20 OAX,Santiago Huauclilla,  Santiago Huauclilla,168,167,5,80,75,0,100,0,25,25,0,0,100,0,0,0
20 OAX,Santiago Ihuitlán Plumas,  Santiago Ihuitlán Plumas,161,159,8,87.5,100,0,71.42857143,42.85714286,0,0,0,0,0,0,0,0
20 OAX,Santiago Ixcuintepec,  Santiago Ixcuintepec,366,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20 OAX,Santiago Ixtayutla,  Santiago Ixtayutla,2282,2253,20,90,100,0,88.88888889,22.22222222,0,11.11111111,0,0,0,100,0,0
20 OAX,Santiago Jamiltepec,  Santiago Jamiltepec,2439,2355,698,87.39255014,33.93442623,2.415458937,36.23188406,70.04830918,61.80327869,8.032786885,12.24489796,0,20.40816327,79.59183673,3.770491803,3.114754098
20 OAX,Santiago Jocotepec,  Santiago Jocotepec,2181,2033,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20 OAX,Santiago Juxtlahuaca,  Santiago Juxtlahuaca,3046,3027,381,100,75.59055118,2.430555556,85.76388889,20.48611111,0.262467192,20.73490814,0,0,0,100,2.362204724,8.398950131
20 OAX,Santiago Lachiguiri,  Santiago Lachiguiri,1182,1177,6,100,66.66666667,0,100,0,0,16.66666667,0,0,0,100,16.66666667,16.66666667
20 OAX,Santiago Lalopa,  Santiago Lalopa,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20 OAX,Santiago Laollaga,  Santiago Laollaga,380,379,141,93.61702128,100,8.333333333,96.96969697,7.575757576,0,0.757575758,0,0,0,100,0,0
20 OAX,Santiago Laxopa,  Santiago Laxopa,373,373,17,100,17.64705882,0,0,100,5.882352941,82.35294118,0,0,0,100,5.882352941,0
20 OAX,Santiago Llano Grande,  Santiago Llano Grande,535,516,11,54.54545455,33.33333333,0,50,50,16.66666667,50,0,0,66.66666667,33.33333333,16.66666667,0
20 OAX,Santiago Matatlán,  Santiago Matatlán,2724,2720,172,40.69767442,11.42857143,12.5,100,0,0,8.571428571,0,16.66666667,33.33333333,50,85.71428571,1.428571429
20 OAX,Santiago Miltepec,  Santiago Miltepec,54,54,32,100,100,46.875,62.5,3.125,0,0,0,0,0,0,6.25,0
20 OAX,Santiago Minas,  Santiago Minas,240,238,3,100,100,0,100,0,0,0,0,0,0,0,0,0
20 OAX,Santiago Nacaltepec,  Santiago Nacaltepec,523,522,80,93.75,94.66666667,32.3943662,66.1971831,14.08450704,0,2.666666667,50,0,0,50,9.333333333,0
20 OAX,Santiago Nejapilla,  Santiago Nejapilla,62,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20 OAX,Santiago Nundiche,  Santiago Nundiche,332,332,48,87.5,35.71428571,0,0,100,7.142857143,2.380952381,0,0,0,100,90.47619048,7.142857143
20 OAX,Santiago Nuyoó,  Santiago Nuyoó,520,514,3,100,33.33333333,0,100,0,0,66.66666667,0,0,0,100,0,0
20 OAX,Santiago Pinotepa Nacional,  Santiago Pinotepa Nacional,4096,3878,539,73.46938776,67.17171717,0,74.81203008,40.22556391,17.67676768,10.60606061,2.380952381,0,42.85714286,57.14285714,17.67676768,1.515151515
20 OAX,Santiago Suchilquitongo,  Santiago Suchilquitongo,860,856,525,89.33333333,93.81663113,45.22727273,53.86363636,15.45454545,0,2.132196162,0,20,30,60,3.837953092,4.47761194
20 OAX,Santiago Tamazola,  Santiago Tamazola,490,486,18,55.55555556,90,88.88888889,22.22222222,77.77777778,10,10,0,0,0,100,10,0
20 OAX,Santiago Tapextla,  Santiago Tapextla,722,695,5,0,0,0,0,0,0,0,0,0,0,0,0,0
20 OAX,Villa Tejúpam de la Unión,  Villa Tejúpam De La Unión,196,195,28,89.28571429,72,44.44444444,72.22222222,22.22222222,0,0,0,0,0,0,24,28
20 OAX,Santiago Tenango,  Santiago Tenango,314,313,5,80,50,0,100,0,25,0,0,0,0,0,50,0
20 OAX,Santiago Tepetlapa,  Santiago Tepetlapa,32,31,1,100,0,0,0,0,100,100,0,0,0,100,0,0
20 OAX,Santiago Tetepec,  Santiago Tetepec,986,930,3,100,100,0,66.66666667,33.33333333,0,33.33333333,0,0,0,100,0,0
20 OAX,Santiago Texcalcingo,  Santiago Texcalcingo,753,753,13,100,15.38461538,0,100,0,0,76.92307692,0,0,0,100,0,7.692307692
20 OAX,Santiago Textitlán,  Santiago Textitlán,541,538,186,100,37.6344086,0,100,0,2.688172043,37.09677419,0,0,0,100,8.064516129,23.65591398
20 OAX,Santiago Tilantongo,  Santiago Tilantongo,612,611,12,100,25,0,66.66666667,66.66666667,16.66666667,0,0,0,0,0,25,50
20 OAX,Santiago Tillo,  Santiago Tillo,197,197,36,91.66666667,96.96969697,62.5,28.125,37.5,0,3.03030303,0,0,0,100,6.060606061,0
20 OAX,Santiago Tlazoyaltepec,  Santiago Tlazoyaltepec,762,761,10,100,40,0,100,0,0,10,0,0,0,100,20,30
20 OAX,Santiago Xanica,  Santiago Xanica,919,919,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20 OAX,Santiago Xiacuí,  Santiago Xiacuí,169,169,1,100,0,0,0,0,0,100,0,0,0,100,100,0
20 OAX,Santiago Yaitepec,  Santiago Yaitepec,609,609,1,100,100,0,100,0,0,0,0,0,0,0,0,0
20 OAX,Santiago Yaveo,  Santiago Yaveo,1667,1491,10,70,28.57142857,50,0,50,42.85714286,42.85714286,0,0,0,100,14.28571429,0
20 OAX,Santiago Yolomécatl,  Santiago Yolomécatl,186,181,13,100,92.30769231,66.66666667,41.66666667,0,0,7.692307692,0,0,0,100,0,0
20 OAX,Santiago Yosondúa,  Santiago Yosondúa,2021,2019,393,100,61.57760814,1.652892562,92.56198347,7.438016529,2.03562341,24.93638677,0,0,8.163265306,92.85714286,15.77608142,11.19592875
20 OAX,Santiago Yucuyachi,  Santiago Yucuyachi,69,68,7,100,0,0,0,0,71.42857143,28.57142857,50,0,0,50,85.71428571,0
20 OAX,Santiago Zacatepec,  Santiago Zacatepec,1014,1014,4,100,75,0,66.66666667,33.33333333,0,0,0,0,0,0,25,0
20 OAX,Santiago Zoochila,  Santiago Zoochila,82,82,12,100,41.66666667,0,40,60,0,58.33333333,0,0,0,100,8.333333333,0
20 OAX,Nuevo Zoquiápam,  Nuevo Zoquiápam,235,235,59,100,25.42372881,0,100,0,0,52.54237288,0,0,0,100,47.45762712,0
20 OAX,Santo Domingo Ingenio,  Santo Domingo Ingenio,1275,1191,152,73.68421053,89.28571429,0,99,6,0,1.785714286,0,0,100,0,4.464285714,7.142857143
20 OAX,Santo Domingo Albarradas,  Santo Domingo Albarradas,192,192,8,100,25,50,0,50,75,62.5,0,0,0,100,25,0
20 OAX,Santo Domingo Armenta,  Santo Domingo Armenta,701,677,11,72.72727273,62.5,0,80,20,0,25,0,0,50,50,25,0
20 OAX,Santo Domingo Chihuitán,  Santo Domingo Chihuitán,276,258,96,84.375,100,61.72839506,58.02469136,8.641975309,0,0,0,0,0,0,0,1.234567901
20 OAX,Santo Domingo de Morelos,  Santo Domingo De Morelos,1655,1653,25,100,12,33.33333333,33.33333333,66.66666667,48,52,0,0,23.07692308,84.61538462,44,0
20 OAX,Santo Domingo Ixcatlán,  Santo Domingo Ixcatlán,234,234,44,95.45454545,0,0,0,0,0,0,0,0,0,0,45.23809524,59.52380952
20 OAX,Santo Domingo Nuxaá,  Santo Domingo Nuxaá,703,703,5,80,75,0,66.66666667,33.33333333,0,0,0,0,0,0,25,0
20 OAX,Santo Domingo Ozolotepec,  Santo Domingo Ozolotepec,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20 OAX,Santo Domingo Petapa,  Santo Domingo Petapa,1119,1110,6,100,50,0,100,0,0,33.33333333,0,0,100,0,0,50
20 OAX,Santo Domingo Roayaga,  Santo Domingo Roayaga,186,186,1,100,0,0,0,0,0,100,0,0,0,100,0,0
20 OAX,Santo Domingo Tehuantepec,  Santo Domingo Tehuantepec,3197,3121,598,92.30769231,85.50724638,10.80508475,83.05084746,22.45762712,0.543478261,2.355072464,7.692307692,0,46.15384615,53.84615385,1.992753623,13.58695652
20 OAX,Santo Domingo Teojomulco,  Santo Domingo Teojomulco,668,668,1,100,100,0,100,0,0,0,0,0,0,0,0,0
20 OAX,Santo Domingo Tepuxtepec,  Santo Domingo Tepuxtepec,923,923,5,100,60,0,66.66666667,66.66666667,80,60,0,0,0,100,40,0
20 OAX,Santo Domingo Tlatayápam,  Santo Domingo Tlatayápam,42,42,4,100,50,100,0,0,0,0,0,0,0,0,50,0
20 OAX,Santo Domingo Tomaltepec,  Santo Domingo Tomaltepec,260,260,33,87.87878788,89.65517241,0,96.15384615,3.846153846,0,34.48275862,0,0,10,90,3.448275862,3.448275862
20 OAX,Santo Domingo Tonalá,  Santo Domingo Tonalá,952,943,291,91.40893471,96.61654135,78.59922179,44.74708171,59.53307393,0,1.503759398,0,0,100,0,6.766917293,3.383458647
20 OAX,Santo Domingo Tonaltepec,  Santo Domingo Tonaltepec,78,78,7,28.57142857,0,0,0,0,0,0,0,0,0,0,50,50
20 OAX,Santo Domingo Xagacía,  Santo Domingo Xagacía,114,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20 OAX,Santo Domingo Yanhuitlán,  Santo Domingo Yanhuitlán,306,303,30,36.66666667,18.18181818,0,50,100,36.36363636,9.090909091,0,0,100,0,72.72727273,0
20 OAX,Santo Domingo Yodohino,  Santo Domingo Yodohino,55,55,14,100,100,0,100,0,0,0,0,0,0,0,0,0
20 OAX,Santo Domingo Zanatepec,  Santo Domingo Zanatepec,1481,1433,99,82.82828283,71.95121951,5.084745763,66.10169492,37.28813559,6.097560976,1.219512195,0,0,0,100,6.097560976,17.07317073
20 OAX,Santos Reyes Nopala,  Santos Reyes Nopala,1710,1675,55,100,25.45454545,7.142857143,71.42857143,21.42857143,14.54545455,58.18181818,0,0,0,100,14.54545455,3.636363636
20 OAX,Santos Reyes Pápalo,  Santos Reyes Pápalo,280,280,19,100,5.263157895,0,100,0,42.10526316,100,0,0,0,100,0,0
20 OAX,Santos Reyes Tepejillo,  Santos Reyes Tepejillo,181,181,8,100,75,33.33333333,83.33333333,0,0,0,0,0,0,0,50,0
20 OAX,Santos Reyes Yucuná,  Santos Reyes Yucuná,81,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20 OAX,Santo Tomás Jalieza,  Santo Tomás Jalieza,497,496,10,100,40,25,25,75,0,50,0,0,0,100,20,10
20 OAX,Santo Tomás Mazaltepec,  Santo Tomás Mazaltepec,305,303,128,100,99.21875,34.64566929,11.02362205,72.44094488,0,0.78125,0,0,0,100,1.5625,1.5625
20 OAX,Santo Tomás Ocotepec,  Santo Tomás Ocotepec,1066,1066,58,100,93.10344828,1.851851852,90.74074074,7.407407407,0,6.896551724,0,0,0,100,0,8.620689655
20 OAX,Santo Tomás Tamazulapan,  Santo Tomás Tamazulapan,249,248,28,92.85714286,57.69230769,0,73.33333333,40,15.38461538,26.92307692,0,0,14.28571429,85.71428571,19.23076923,3.846153846
20 OAX,San Vicente Coatlán,  San Vicente Coatlán,589,589,10,100,10,0,100,0,0,0,0,0,0,0,90,0
20 OAX,San Vicente Lachixío,  San Vicente Lachixío,472,472,22,100,81.81818182,0,88.88888889,11.11111111,4.545454545,77.27272727,0,0,0,100,0,9.090909091
20 OAX,San Vicente Nuñú,  San Vicente Nuñú,156,156,30,76.66666667,21.73913043,20,20,60,82.60869565,86.95652174,0,0,0,100,4.347826087,0
20 OAX,Silacayoápam,  Silacayoápam,808,795,62,100,80.64516129,2,76,72,3.225806452,1.612903226,0,0,0,100,8.064516129,14.51612903
20 OAX,Sitio de Xitlapehua,  Sitio De Xitlapehua,192,192,9,100,33.33333333,0,100,0,0,0,0,0,0,0,88.88888889,0
20 OAX,Soledad Etla,  Soledad Etla,392,380,256,51.953125,77.44360902,4.854368932,40.77669903,58.25242718,3.007518797,33.08270677,2.272727273,0,0,97.72727273,3.759398496,3.007518797
20 OAX,Villa de Tamazulápam del Progreso,  Villa De Tamazulápam Del Progreso,457,455,316,99.6835443,98.73015873,59.48553055,77.17041801,58.84244373,0.317460317,0.634920635,0,0,100,0,0.634920635,0.952380952
20 OAX,Tanetze de Zaragoza,  Tanetze De Zaragoza,368,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20 OAX,Taniche,  Taniche,269,269,21,95.23809524,45,44.44444444,33.33333333,55.55555556,35,20,0,0,100,0,40,0
20 OAX,Tataltepec de Valdés,  Tataltepec De Valdés,858,851,39,100,25.64102564,0,100,0,2.564102564,76.92307692,0,0,0,100,5.128205128,25.64102564
20 OAX,Teococuilco de Marcos Pérez,  Teococuilco De Marcos Pérez,126,125,5,100,0,0,0,0,0,40,0,0,0,100,60,0
20 OAX,Teotitlán de Flores Magón,  Teotitlán De Flores Magón,429,419,251,83.26693227,95.215311,35.67839196,76.38190955,14.07035176,0.4784689,1.435406699,0,0,0,100,3.827751196,2.870813397
20 OAX,Teotitlán del Valle,  Teotitlán Del Valle,438,430,11,100,90.90909091,30,60,50,0,0,0,0,0,0,27.27272727,0
20 OAX,Teotongo,  Teotongo,167,166,77,90.90909091,92.85714286,92.30769231,30.76923077,4.615384615,0,2.857142857,0,0,100,0,5.714285714,0
20 OAX,Tepelmeme Villa de Morelos,  Tepelmeme Villa De Morelos,421,409,129,96.12403101,21.77419355,0,92.59259259,7.407407407,0.806451613,4.838709677,0,83.33333333,0,16.66666667,8.064516129,71.77419355
20 OAX,"Heroica Villa Tezoatlán de Segura y Luna, Cuna de la Independencia de Oaxaca","  Heroica Villa Tezoatlán De Segura Y Luna, Cuna De La Independencia De Oaxaca",1759,1748,280,99.28571429,94.60431655,58.17490494,73.38403042,81.36882129,1.079136691,1.798561151,0,0,20,80,3.237410072,3.597122302
20 OAX,San Jerónimo Tlacochahuaya,  San Jerónimo Tlacochahuaya,374,371,83,100,86.74698795,13.88888889,29.16666667,70.83333333,1.204819277,15.6626506,0,0,7.692307692,100,0,1.204819277
20 OAX,Tlacolula de Matamoros,  Tlacolula De Matamoros,1022,1019,84,92.85714286,91.02564103,4.225352113,76.05633803,22.53521127,1.282051282,1.282051282,0,0,0,100,8.974358974,2.564102564
20 OAX,Tlacotepec Plumas,  Tlacotepec Plumas,123,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20 OAX,Tlalixtac de Cabrera,  Tlalixtac De Cabrera,346,340,88,93.18181818,89.02439024,38.35616438,79.45205479,54.79452055,9.756097561,9.756097561,12.5,0,12.5,75,7.317073171,1.219512195
20 OAX,Totontepec Villa de Morelos,  Totontepec Villa De Morelos,1123,1121,1,100,100,0,100,0,0,0,0,0,0,0,0,0
20 OAX,Trinidad Zaachila,  Trinidad Zaachila,867,865,259,22.77992278,55.93220339,45.45454545,42.42424242,33.33333333,1.694915254,37.28813559,0,0,9.090909091,95.45454545,13.55932203,10.16949153
20 OAX,La Trinidad Vista Hermosa,  La Trinidad Vista Hermosa,119,119,11,81.81818182,66.66666667,16.66666667,66.66666667,16.66666667,0,0,0,0,0,0,44.44444444,0
20 OAX,Unión Hidalgo,  Unión Hidalgo,428,321,60,95,91.22807018,1.923076923,98.07692308,15.38461538,0,0,0,0,0,0,7.01754386,3.50877193
20 OAX,Valerio Trujano,  Valerio Trujano,266,263,240,86.25,99.51690821,66.50485437,48.05825243,13.59223301,0,0,0,0,0,0,0.966183575,0.483091787
20 OAX,San Juan Bautista Valle Nacional,  San Juan Bautista Valle Nacional,3569,3494,2,50,0,0,0,0,100,100,0,0,0,100,0,0
20 OAX,Villa Díaz Ordaz,  Villa Díaz Ordaz,1049,1049,110,75.45454545,92.77108434,6.493506494,92.20779221,9.090909091,1.204819277,1.204819277,0,0,0,100,2.409638554,4.819277108
20 OAX,Yaxe,  Yaxe,334,333,173,100,96.53179191,2.994011976,70.05988024,28.14371257,0,1.156069364,0,0,0,100,5.202312139,2.312138728
20 OAX,Magdalena Yodocono de Porfirio Díaz,  Magdalena Yodocono De Porfirio Díaz,234,233,5,100,20,0,100,0,0,40,0,0,0,100,40,0
20 OAX,Yogana,  Yogana,336,336,69,88.4057971,90.16393443,1.818181818,96.36363636,1.818181818,3.278688525,1.639344262,0,0,0,100,18.03278689,0
20 OAX,Yutanduchi de Guerrero,  Yutanduchi De Guerrero,311,311,5,100,0,0,0,0,0,20,0,0,0,100,0,80
20 OAX,Villa de Zaachila,  Villa De Zaachila,1019,1014,227,90.74889868,7.281553398,33.33333333,66.66666667,26.66666667,17.47572816,89.80582524,0,0,0.540540541,100,3.398058252,0.485436893
20 OAX,San Mateo Yucutindoo,  San Mateo Yucutindoo,658,657,27,100,55.55555556,33.33333333,73.33333333,13.33333333,7.407407407,40.74074074,27.27272727,0,0,100,14.81481481,3.703703704
20 OAX,Zapotitlán Lagunas,  Zapotitlán Lagunas,624,620,12,100,91.66666667,45.45454545,36.36363636,72.72727273,0,25,0,33.33333333,0,66.66666667,33.33333333,0
20 OAX,Zapotitlán Palmas,  Zapotitlán Palmas,119,107,9,88.88888889,100,0,100,0,0,0,0,0,0,0,0,0
20 OAX,Santa Inés de Zaragoza,  Santa Inés De Zaragoza,363,362,80,100,36.25,0,96.55172414,3.448275862,0,0,0,0,0,0,0,61.25
20 OAX,Zimatlán de Álvarez,  Zimatlán De Álvarez,2913,2907,1007,27.1102284,29.67032967,7.407407407,38.27160494,59.25925926,39.56043956,66.3003663,1.657458564,0,1.657458564,98.89502762,12.08791209,2.197802198
21 PUE,, Puebla,457612,452066,79139,73.94963292,82.46843122,22.0189379,68.00033152,54.40399478,4.088990653,9.691915999,10.77221439,3.261636107,16.325811,74.43582511,12.95217265,2.082941749
21 PUE,Acajete,  Acajete,5116,5095,26,100,65.38461538,5.882352941,88.23529412,17.64705882,19.23076923,30.76923077,12.5,0,75,12.5,23.07692308,0
21 PUE,Acateno,  Acateno,1116,1107,3,66.66666667,50,0,0,100,50,50,0,0,0,100,0,0
21 PUE,Acatlán,  Acatlán,2466,2422,434,73.04147465,95.58359621,10.89108911,84.48844884,30.69306931,0.315457413,2.839116719,0,44.44444444,44.44444444,11.11111111,6.624605678,1.261829653
21 PUE,Acatzingo,  Acatzingo,4153,4122,597,68.50921273,87.28606357,12.60504202,50.42016807,57.14285714,0.488997555,4.88997555,5,0,80,15,23.47188264,0
